OBJECTID,KC_FAC_FID,KCPARKFID,SITENAME,SITETYPE,OWNER,OWNERTYPE,MANAGER,MANAGETYPE,MAINTD_BY,MAINTTYPE,SHAPE_Length,SHAPE_Area
511,2255,4260503,North City Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1953.98109236218,172424.830096553
512,7019,4252804,Miller Triangle,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,514.61466917195,8179.54190483659
513,6891,5231802,Piazza Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,855.683635792576,45277.8069585167
514,7144,3252506,Marshall Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,789.445197444331,34041.2182261095
515,7291,4221303,Kiwanis Park #2,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,529.92424997353,17501.6139034237
516,7236,4252203,Madison Park North Beach,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1778.84524935493,195519.173546381
517,5027,5242405,Lakemont - Deer Run Park and Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,13751.9418644005,351270.783679034
518,5481,5240801,Enatai Beach Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,2105.80555657995,250124.98174633
519,7067,4242205,Columbia Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1745.94612150257,108584.688774693
520,2739,6202402,Dwight Garrett Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,2094.89638705763,237814.884460123
521,4601,7223401,Sugarloaf Mountain Forest,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,16946.0794360475,12743248.8307807
522,4632,6232301,Mirrormont Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2776.2880536105,471301.948048937
523,7140,3252306,Magnolia Greenbelt,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2643.09464096446,119652.074142629
524,2273,4260801,Northcrest Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,3550.6341470587,318584.053424678
525,2759,6202604,Rainier Trails Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,2960.97795113296,217362.608762932
526,2820,7203101,Pinnacle Peak Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,20386.3855160804,15139574.89824
527,3018,8232501,Boxley Creek Site,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,18080.3381481603,6387130.19818961
528,2642,5223301,Springwood Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,3509.06939925948,515425.555414244
529,7272,6250602,Perrigo Community Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,6305.28341478799,1298171.09191386
530,2576,5251401,Westside Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,2800.08419926783,278200.657924369
531,2533,8230201,Mount Si NRCA,Park Site,Washington State DNR,State,Washington State DNR,State,Washington State DNR,State,325353.822694871,561025776.432339
532,7280,3211203,Dumas Bay Centre,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,3151.16165955438,558623.836507658
533,2600,5260502,Royal Oaks Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,1434.8765015439,98251.0871363125
534,5026,5242403,Lakemont - Chandler Neighborhood Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,12609.2191677734,350920.780291126
535,8124,4212301,7th Avenue Park,Park Site,City of Algona,City,City of Algona,City,City of Algona,City,519.388503120568,8713.27716492707
536,7013,4252703,Denny Blaine Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,977.798496559247,24456.5580189319
537,2316,4251801,Wallingford Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1830.74965312028,195577.255591172
538,2424,4212702,South County Ballfields,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,4839.9101823836,1069098.0268963
539,2984,7253401,Griffin Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,17120.1089263421,3165834.86122907
540,2277,4253101,Waterfront Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,3695.22465620623,85959.3737683467
541,7213,4243205,Cesar Chavez Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,392.081037190148,7604.61782972728
542,6887,4233602,Springbrook Greenbelt,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,3239.3516964052,254659.531843002
543,7120,4252109,Lake Washington Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,92684.9717235241,5037486.01810227
544,7132,3252405,West Queen Anne Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2331.18615580516,268208.832252484
545,2735,6202401,McFarland Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,2741.8811534438,239820.634882721
546,6961,4240910,Atlantic Street Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1086.20024245348,32080.4584424753
547,5173,7242613,Bog Natural Area,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,4187.32645428358,585943.545916934
548,7146,4253006,Observatory Courts,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,819.902853490766,36193.9945006576
549,7162,4253205,McGilvra Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,257.988855847206,2651.98719572819
550,2474,3242401,West Seattle Golf Course,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,23949.6373372018,6604465.57427609
551,7104,3251203,Cascade Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,145.416802747424,1205.86049664865
552,8208,6242805,Centennial Park - Issaquah,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,332.337419463248,3023.58388943754
553,2443,4212001,West Hylebos Wetlands Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,12522.5238951314,4346508.09820468
554,2775,13260401,Henry Jackson Wilderness,Park Site,US Forest Service,Federal,US Forest Service,Federal,US Forest Service,Federal,58253.9135327671,87763623.6603583
555,7268,5250302,Willows Creek Neighborhood Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1900.16604807524,202957.596562466
556,5043,5242307,Silverleaf Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,740.695471453354,35734.9999300921
557,6918,4212903,Hylebos Blueberry Farm,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,2830.98790735279,444756.416777831
558,8212,6242806,Walen Hill Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,532.942808410853,15977.4147647334
559,6994,4253001,Bhy Kracke Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1170.5620674517,66607.6219482888
560,7445,4241801,Harbor Marina Corporate Center at Terminal 102,Park Site,Port of Seattle,Other Government,Port of Seattle,Other Government,Port of Seattle,Other Government,4065.92133827835,103965.331246915
561,7216,4243507,Fletcher Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,210.295244286155,2715.84281299663
562,6959,4240505,Daejeon Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,5299.78202720555,263248.639231151
563,2990,6263401,Redmond Ridge Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2717.09607002428,435747.489034103
564,15358,6233303,Byers Bend Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,708.425335320332,24730.3596489189
565,2319,4252801,Miller Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2847.48509668957,329372.692391599
566,7592,4230711,Jacob Ambaum Area Park,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,1028.50876166135,44490.3208127475
567,7068,4242101,Dearborn Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,4442.93224052105,383504.958916807
568,7007,4251904,Trolley Hill Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,797.393095208479,37716.8301380643
569,5095,6240201,Beaver Lake Preserve,Park Site,City of Sammamish,City,City of Sammamish,City,City of Sammamish,City,7661.30475023932,2509614.81793191
570,2729,6202101,Farmers Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,2538.37347634205,403382.381584584
571,5314,4221702,South Marina Park,Park Site,City of Des Moines,City,City of Des Moines,City,City of Des Moines,City,573.127919176048,18652.9858608688
572,15338,4232601,Tukwila Pond Park,Park Site,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,4314.83680010487,1079677.15947311
573,2839,7212902,Hyde Lake Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,20137.6794736191,3570128.47141056
574,7594,4232004,Mathison Park,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,1919.64234717787,205115.803896274
575,5035,5241304,Newport Way Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1405.41985032826,93329.4561139595
576,7578,12260801,Wild Sky Wilderness,Park Site,US Forest Service,Federal,US Forest Service,Federal,US Forest Service,Federal,188074.004980987,543398563.163169
577,6907,5252801,Bel-Red Mini Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,623.267538107283,14066.5100870884
578,6965,4262201,Cedar Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1282.94172827889,92180.5261485705
579,8211,6242703,Veterans Memorial Field,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,1923.45297168275,185543.383935759
580,7593,4233201,Manhattan Park & Playfield,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,1892.74865556025,179259.198860475
581,2789,4240906,Martin Luther King Memorial Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2500.15563493582,191441.064745415
582,2774,5240201,Lake Hills Greenbelt Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,31859.2695167194,7294293.31001747
583,7083,3262503,Pipers Creek Natural Area,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,3769.17599002321,407148.166171531
584,7160,4253208,Cal Anderson Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,3204.74170316798,480822.177331516
585,7826,7242619,Carmichael Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,2341.02373108962,310981.940652522
586,7139,3252202,Magnolia Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,5018.78974811224,664500.363226366
587,2384,5212901,Rotary Park - Auburn,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1728.73116169173,127338.267911301
588,2633,5240901,Mercer Slough Nature Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,26166.3530828951,13877762.5752784
589,2836,5240501,Killarney Glen Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,3039.87136982096,454521.638598585
590,15321,5242901,Little Rhody Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,340.738794772646,6724.7321922845
591,7297,4222410,Burlington Green,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1238.74084197428,41228.7019053476
592,2477,3251001,Discovery Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,36647.9311062727,23700126.5898647
593,5382,7242503,Ironwood Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1433.84266026292,84386.5840688085
594,6971,3251103,Ballard Playground,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1755.55732648496,149394.706755395
595,2791,5241805,Rotary Park - Mercer I,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,1743.74572110684,163683.974099341
596,5118,5242704,Thomas Rouse Road Historical Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,316.505980908891,3618.58992944081
597,2691,6231001,Squak Mountain/Tiger Mountain Corridor,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,27073.3886330068,11649117.4089433
598,2842,7203001,Enumclaw Golf Course,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,17196.1351211748,8216525.08263083
